ATM64067;Город Москва Улица Маши Порываевой Дом 34;;;;;;;;;;;;;;;;;;;
ATM64072;Область Мурманская Город Мурманск Проспект Ленина Дом 82;;;;;;;;;;;;;;;;;;;
ATM64073;Область Кемеровская Город Новокузнецк Улица Тольятти Дом 46А;;;;;;;;;;;;;;;;;;;
ATM64074;Область Вологодская Город Череповец Улица Верещагина Дом 45;;;;;;;;;;;;;;;;;;;
ATM64075;Область Нижегородская Город Нижний Новгород Улица Родионова Дом 192 к. 2;;;;;;;;;;;;;;;;;;;
ATM64076;Область Нижегородская Город Нижний Новгород Улица Родионова Дом 192 к. 2;;;;;;;;;;;;;;;;;;;
ATM64077;Город Москва Площадь Измайловская Дом 1;;;;;;;;;;;;;;;;;;;
ATM64078;Область Нижегородская Город Нижний Новгород Улица Советская Дом 18Б;;;;;;;;;;;;;;;;;;;
ATM64079;Республика Татарстан Город Казань Улица Николая Ершова Дом 29Б;;;;;;;;;;;;;;;;;;;
ATM64080;Республика Татарстан Город Набережные Челны Улица Татарстан Дом 9А;;;;;;;;;;;;;;;;;;;
ATM64081;Область Кемеровская Город Новокузнецк Улица Тольятти Дом 46А;;;;;;;;;;;;;;;;;;;
ATM64082;Область Нижегородская Город Выкса Улица Братьев Баташевых Дом 45;;;;;;;;;;;;;;;;;;;
ATM64083;Область Нижегородская Город Выкса Улица Ленина Дом 7;;;;;;;;;;;;;;;;;;;
ATM64084;Область Новосибирская Город Новосибирск Улица Кавалерийская Дом 9;;;;;;;;;;;;;;;;;;;
ATM64085;Область Волгоградская Город Волгоград Проспект им В.И. Ленина Дом 46;;;;;;;;;;;;;;;;;;;
ATM64086;Республика Башкортостан Район Уфимский Город Уфа Улица Цюрупы Дом 145;;;;;;;;;;;;;;;;;;;
ATM64087;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64088;Область Свердловская Город Екатеринбург Улица Луначарского Дом 83;;;;;;;;;;;;;;;;;;;
ATM64089;Область Самарская Город Самара Проспект Кирова Дом 257;;;;;;;;;;;;;;;;;;;
ATM64090;Область Калужская Село Росва Территория индустриальный парк Росва;;;;;;;;;;;;;;;;;;;
ATM64091;Автономный округ Ханты-Мансийский Автономный округ - Югра Город Сургут Проспект Ленина Дом 51;;;;;;;;;;;;;;;;;;;
ATM64092;Автономный округ Ханты-Мансийский Автономный округ - Югра Город Сургут Проспект Ленина Дом 51;;;;;;;;;;;;;;;;;;;
ATM64093;Область Тульская Город Тула Улица Фрунзе Дом 7-A;;;;;;;;;;;;;;;;;;;
ATM64094;Область Волгоградская Город Волгоград Проспект им В.И.Ленина Дом 60;;;;;;;;;;;;;;;;;;;
ATM64095;Край Краснодарский Город Краснодар Улица Улица им Янковского Дом 169;;;;;;;;;;;;;;;;;;;
ATM64096;Город Москва Улица Маши Порываевой Дом 34;;;;;;;;;;;;;;;;;;;
ATM64097;Республика Тыва Город Кызыл Улица Тувинских Добровольцев Дом 10;;;;;;;;;;;;;;;;;;;
ATM64098;Город Москва Улица Большая Ордынка Дом 65;;;;;;;;;;;;;;;;;;;
ATM64099;Республика Башкортостан Район Уфимский Город Уфа Улица Маршала Жукова Дом 37;;;;;;;;;;;;;;;;;;;
ATM64100;Область Тамбовская Город Тамбов Улица Интернациональная Дом 16-Б;;;;;;;;;;;;;;;;;;;
ATM64101;Республика Башкортостан Район Стерлитамакский Город Стерлитамак Улица Бабушкина Дом 7;;;;;;;;;;;;;;;;;;;
ATM64102;Край Пермский Город Пермь Улица Героев Хасана Дом 106;;;;;;;;;;;;;;;;;;;
ATM64103;Город Санкт-Петербург Улица Караванная Дом 1;;;;;;;;;;;;;;;;;;;
ATM64104;Город Москва Улица Маши Порываевой Дом 34;;;;;;;;;;;;;;;;;;;
ATM64105;Республика Хакасия Город Абакан Улица Пушкина Дом 165;;;;;;;;;;;;;;;;;;;
ATM64106;Город Москва Улица Маши Порываевой Дом 34;;;;;;;;;;;;;;;;;;;
ATM64107;Город Москва Проспект Мира Дом 124-8;;;;;;;;;;;;;;;;;;;
ATM64108;Край Хабаровский Город Хабаровск Улица Ким-Ю-Чена Дом 26;;;;;;;;;;;;;;;;;;;
ATM64109;Область Липецкая Город Липецк Площадь Металлургов Дом 2;;;;;;;;;;;;;;;;;;;
ATM64111;Область Липецкая Город Липецк Площадь Металлургов Дом 2;;;;;;;;;;;;;;;;;;;
ATM64114;Город Москва Бульвар Яна Райниса Дом 4к1;;;;;;;;;;;;;;;;;;;
ATM64115;Область Тюменская Город Тюмень Улица Харьковская Дом 75/1;;;;;;;;;;;;;;;;;;;
ATM64116;Город Москва Улица Смольная Дом 22;;;;;;;;;;;;;;;;;;;
ATM64117;Город Санкт-Петербург Проспект Просвещения Дом 34А;;;;;;;;;;;;;;;;;;;
ATM64118;Город Москва Переулок Карманицкий Дом 9;;;;;;;;;;;;;;;;;;;
ATM64119;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64120;Область Белгородская Район Старооскольский Город Старый Оскол Проезд Фабричная площадка Дом 4;;;;;;;;;;;;;;;;;;;
ATM64122;Край Алтайский Город Барнаул Улица Антона Петрова Дом 219 Б;;;;;;;;;;;;;;;;;;;
ATM64123;Город Москва Улица Привольная Дом 70;;;;;;;;;;;;;;;;;;;
ATM64124;Область Ростовская Город Ростов-на-Дону Проспект Театральный Дом 60/348;;;;;;;;;;;;;;;;;;;
ATM64125;Область Томская Город Томск Улица Белинского Дом 63;;;;;;;;;;;;;;;;;;;
ATM64126;Область Томская Город Томск Улица Белинского Дом 63;;;;;;;;;;;;;;;;;;;
ATM64127;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64128;Область Ростовская Город Ростов-на-Дону Площадь Гагарина Дом 6/87;;;;;;;;;;;;;;;;;;;
ATM64129;Область Самарская Город Тольятти Улица Фрунзе Дом 14Б;;;;;;;;;;;;;;;;;;;
ATM64130;Город Москва Город Зеленоград Проезд Западный 2-й Дом 3 стр.13;;;;;;;;;;;;;;;;;;;
ATM64131;Область Московская Район Люберецкий Город Котельники Проезд Яничкин Дом 6;;;;;;;;;;;;;;;;;;;
ATM64132;Республика Саха /Якутия/ Город Якутск Улица Вилюйский 8 км Тракт Дом 1;;;;;;;;;;;;;;;;;;;
ATM64133;Край Пермский Город Пермь Улица Героев Хасана Дом 108;;;;;;;;;;;;;;;;;;;
ATM64134;Область Московская Район Орехово-Зуевский Деревня Давыдово Улица Заводская Дом 1;;;;;;;;;;;;;;;;;;;
ATM64135;Область Московская Город Москва Набережная Берсеневская Дом 14 строение 5;;;;;;;;;;;;;;;;;;;
ATM64136;Край Краснодарский Район Динской Станица Новотитаровская Улица Крайняя Дом 18б;;;;;;;;;;;;;;;;;;;
ATM64137;Республика Башкортостан Район Уфимский Город Уфа Улица Нежинская Дом 28;;;;;;;;;;;;;;;;;;;
ATM64138;Область Новосибирская Город Новосибирск Улица Дукача Дом 10;;;;;;;;;;;;;;;;;;;
ATM64139;Город Москва Проезд Южнопортовый 2-й Дом 18, стр. 9;;;;;;;;;;;;;;;;;;;
ATM64140;Город Москва Бульвар Тверской Дом 13/1;;;;;;;;;;;;;;;;;;;
ATM64143;Область Калужская Район Боровский Село Ворсино Улица Лыскина Владение 1;;;;;;;;;;;;;;;;;;;
ATM64144;Область Липецкая Район Липецкий Сельское поселение Введенский сельсовет;;;;;;;;;;;;;;;;;;;
ATM64146;Область Липецкая Город Липецк Улица Советская Дом 20;;;;;;;;;;;;;;;;;;;
ATM64148;Область Липецкая Город Липецк Площадь Металлургов Дом 2;;;;;;;;;;;;;;;;;;;
ATM64150;Область Липецкая Город Липецк Площадь Металлургов Дом 2;;;;;;;;;;;;;;;;;;;
ATM64152;Область Липецкая Город Липецк Улица Калинина Дом 1;;;;;;;;;;;;;;;;;;;
ATM64154;Область Московская Район Раменский Деревня Бритово;;;;;;;;;;;;;;;;;;;
ATM64156;Область Курганская Район Каргапольский Поселок Каргаполье Дом Грейдерная 3;;;;;;;;;;;;;;;;;;;
ATM64162;Область Белгородская Район Старооскольский Город Старый Оскол Проспект Губкина Дом 1;;;;;;;;;;;;;;;;;;;
ATM64164;Область Белгородская Район Старооскольский Город Старый Оскол Проезд Фабричная площадка Дом 4;;;;;;;;;;;;;;;;;;;
ATM64167;Край Краснодарский Город Краснодар Улица Минская Дом 120/8;;;;;;;;;;;;;;;;;;;
ATM64173;Область Липецкая Город Липецк Улица Студеновская Дом 184-А;;;;;;;;;;;;;;;;;;;
ATM64174;Область Московская Город Лобня Шоссе Краснополянское шоссе Дом 4;;;;;;;;;;;;;;;;;;;
ATM64189;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64190;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64191;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64192;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64193;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64194;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64195;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64196;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64197;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64198;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64199;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64200;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64201;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64202;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64203;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64204;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64205;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64206;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64207;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64208;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64209;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64210;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64211;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64212;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64213;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64214;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64215;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64216;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64217;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64218;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64219;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64220;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64221;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64222;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64223;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64224;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64225;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64226;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64227;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64228;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64229;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64230;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64231;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64232;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64233;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64234;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64235;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64236;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64237;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64238;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64239;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64240;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64241;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64242;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64243;Город Москва Улица Пречистенка Дом 40/2;;;;;;;;;;;;;;;;;;;
ATM64244;Город Москва Площадь Павелецкая Дом 2;;;;;;;;;;;;;;;;;;;
ATM64246;Край Хабаровский Город Хабаровск Улица Муравьева-Амурского Дом 50;;;;;;;;;;;;;;;;;;;
ATM64247;Край Хабаровский Город Хабаровск Улица Муравьева-Амурского Дом 50;;;;;;;;;;;;;;;;;;;
ATM64248;Область Ростовская Город Ростов-на-Дону Площадь Гагарина Дом 6/87;;;;;;;;;;;;;;;;;;;
ATM64249;Город Москва Проезд Мурманский Дом 14;;;;;;;;;;;;;;;;;;;
ATM64251;Область Ростовская Город Ростов-на-Дону Улица Красноармейская Дом 63;;;;;;;;;;;;;;;;;;;
ATM64252;Область Ростовская Город Ростов-на-Дону Улица Красноармейская Дом 63;;;;;;;;;;;;;;;;;;;
ATM64253;Город Москва Площадь Павелецкая Дом 2 с1;;;;;;;;;;;;;;;;;;;
ATM64254;Город Москва Площадь Павелецкая Дом 2 с1;;;;;;;;;;;;;;;;;;;
ATM64255;Город Москва Проспект Ленинградский Дом 53;;;;;;;;;;;;;;;;;;;
ATM64256;Область Саратовская Город Саратов Улица Большая Казачья Дом 49/65;;;;;;;;;;;;;;;;;;;
ATM64257;Край Красноярский Город Красноярск Проспект имени газеты Красноярский рабочий Дом 96;;;;;;;;;;;;;;;;;;;
ATM64258;Край Красноярский Город Красноярск Проспект имени газеты Красноярский рабочий Дом 96;;;;;;;;;;;;;;;;;;;
ATM64259;Область Калининградская Город Калининград Проспект Ленинский Дом 30А;;;;;;;;;;;;;;;;;;;
ATM64260;Область Калининградская Город Калининград Проспект Ленинский Дом 30А;;;;;;;;;;;;;;;;;;;
ATM64261;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64262;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64263;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64264;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64265;Область Московская Город Москва Проспект Нахимовский Дом 11;;;;;;;;;;;;;;;;;;;
ATM64266;Город Санкт-Петербург Улица Московская Б. Дом 8/2, лит. А;;;;;;;;;;;;;;;;;;;
ATM64267;Город Санкт-Петербург Улица Партизанская Дом 25;;;;;;;;;;;;;;;;;;;
ATM64268;Город Санкт-Петербург Бульвар Новаторов Дом 11А;;;;;;;;;;;;;;;;;;;
ATM64269;Город Санкт-Петербург Проспект Комендантский Дом 11;;;;;;;;;;;;;;;;;;;
ATM64270;Город Санкт-Петербург Улица Партизанская Дом 25;;;;;;;;;;;;;;;;;;;
ATM64271;Город Санкт-Петербург Проспект Новочеркасский Дом 43/17 лит. А пом. 6-н;;;;;;;;;;;;;;;;;;;
ATM64272;Город Санкт-Петербург Улица Партизанская Дом 25;;;;;;;;;;;;;;;;;;;
ATM64273;Город Москва Улица Тверская Дом 15;;;;;;;;;;;;;;;;;;;
ATM64274;Город Москва Переулок Карманицкий Дом 9;;;;;;;;;;;;;;;;;;;
ATM64275;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64276;Город Москва Проспект Кутузовский Дом 15;;;;;;;;;;;;;;;;;;;
ATM64277;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64278;Город Москва Шоссе Волоколамское Дом 1;;;;;;;;;;;;;;;;;;;
ATM64279;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64280;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64281;"Город Москва Улица Профсоюзная Дом 43	1";;;;;;;;;;;;;;;;;;;
ATM64282;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64283;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64284;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64285;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64286;Край Краснодарский Город Краснодар Улица Олимпийская / им. Тургенева Дом 8/135/1;;;;;;;;;;;;;;;;;;;
ATM64287;Край Краснодарский Город Краснодар Улица Олимпийская / им. Тургенева Дом 8/135/1;;;;;;;;;;;;;;;;;;;
ATM64288;Край Краснодарский Город Краснодар Улица Тополиная Дом 30;;;;;;;;;;;;;;;;;;;
ATM64289;Край Краснодарский Город Краснодар Улица Старокубанская Дом 114;;;;;;;;;;;;;;;;;;;
ATM64290;Край Краснодарский Город Краснодар Улица Старокубанская Дом 114;;;;;;;;;;;;;;;;;;;
ATM64291;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64292;Город Москва Улица Таганская Дом 29 стр. 1;;;;;;;;;;;;;;;;;;;
ATM64293;Город Москва Шоссе Алтуфьевское Дом 22Б;;;;;;;;;;;;;;;;;;;
ATM64294;Город Санкт-Петербург Улица Партизанская Дом 25;;;;;;;;;;;;;;;;;;;
ATM64295;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64296;Область Калининградская Город Калининград Улица Дзержинского Дом 24 Б;;;;;;;;;;;;;;;;;;;
ATM64297;Город Санкт-Петербург Улица Партизанская Дом 25;;;;;;;;;;;;;;;;;;;
ATM64298;Город Санкт-Петербург Улица Партизанская Дом 25;;;;;;;;;;;;;;;;;;;
ATM64299;Город Санкт-Петербург Улица Партизанская Дом 25;;;;;;;;;;;;;;;;;;;
ATM64300;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64301;Город Москва Улица Пречистенка Дом 40/2;;;;;;;;;;;;;;;;;;;
ATM64302;Город Москва Улица Пречистенка Дом 40/2;;;;;;;;;;;;;;;;;;;
ATM64303;Город Москва Проспект Волгоградский Дом 42, корп. Б1;;;;;;;;;;;;;;;;;;;
ATM64304;Город Москва Дорога МКАД 84 км Владение 3, стр. 3;;;;;;;;;;;;;;;;;;;
ATM64305;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64306;Область Челябинская Город Челябинск Улица Черкасская Дом 5;;;;;;;;;;;;;;;;;;;
ATM64307;Область Челябинская Город Челябинск Улица Черкасская Дом 5;;;;;;;;;;;;;;;;;;;
ATM64308;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64309;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64310;Область Белгородская Район Старооскольский Город Старый Оскол Микрорайон Олимпийский Дом 56;;;;;;;;;;;;;;;;;;;
ATM64311;Область Тульская Город Узловая Улица Дружбы Дом 2;;;;;;;;;;;;;;;;;;;
ATM64312;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64313;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64314;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64315;Область Липецкая Город Липецк Площадь Победы Дом 3-А;;;;;;;;;;;;;;;;;;;
ATM64316;Область Липецкая Город Липецк Площадь Победы Дом 3-А;;;;;;;;;;;;;;;;;;;
ATM64317;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64318;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64319;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64320;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64321;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64322;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64323;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64324;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM64325;Область Московская Район Домодедовский Город Домодедово Территория Аэропорт Домодедово Территория Строение 8;;;;;;;;;;;;;;;;;;;
